UnitID,"10 Year Mean Earnings (0-30,000)","6 Year Mean Earnings (0-30,000)","6 Year Median Earnings (0-30,000)","8 Year Median Earnings (0-30,000)","10 Year Median Earnings (0-30,000)","Median Student Loan Debt (0-30,000)","Number of Students in the Median Debt, Low-Income (0-30,000) Student Cohort",year (year)
180948,36800,32200,33893,35974,39860,9500,315,latest
180957,NA,18100,24768,23772,21216,8000,115,latest
180984,41700,33300,43076,41207,41673,14250,99,latest
181002,76400,52900,58464,63028,66254,24950,345,latest
181020,44100,34300,36634,43999,47394,14575,277,latest
181127,43300,33200,36872,37369,47067,14645,118,latest
181145,NA,NA,NA,38225,NA,NA,NA,latest
181190,18800,16600,20494,20813,19984,9044,92,latest
181215,43500,33300,39804,39721,45820,13350,597,latest
181297,50600,44500,53668,56318,54107,23365,196,latest
181303,30400,25900,29696,30437,34011,3661,1611,latest
181312,29700,24600,29135,31771,32727,6500,239,latest
181330,36800,41000,39312,43941,44824,15750,173,latest
181394,45000,36900,42220,46207,48412,12500,1712,latest
181419,NA,NA,24579,18676,24079,NA,NA,latest
181428,159600,77400,64984,69030,77169,15875,212,latest
181446,48700,33300,43450,42926,48502,17750,247,latest
181464,49400,36800,41563,44996,52013,13500,1202,latest
181491,31300,28400,33485,32222,37191,7554,484,latest
181534,32900,29400,35537,37173,38997,12608,342,latest
181543,NA,NA,NA,NA,NA,NA,NA,latest
181604,37600,34700,NA,41839,49623,17500,205,latest
181640,35200,28500,31358,34671,38614,7375,1485,latest
181738,52400,33900,34284,51244,44744,24500,109,latest
181765,49400,36800,41563,44996,52013,13500,1202,latest
181783,36800,31000,34537,39491,42449,11898,367,latest
181817,30900,25500,27310,29567,34574,6500,196,latest
181853,NA,26800,30217,33962,37193,15510,75,latest
181880,23200,23500,20388,22041,25576,5512,184,latest
181941,26900,21000,34560,31933,32698,9235,316,latest
182005,33900,29400,30017,31222,36043,4500,4085,latest
182148,27300,20500,29069,27389,27122,7867,232,latest
182281,48100,37800,42338,46990,51188,12500,4360,latest
182290,55400,40100,44514,50347,55086,13000,1759,latest
182306,31800,27100,28052,30135,30675,8184,240,latest
182458,47700,28500,35253,30069,46546,15750,77,latest
182500,34600,28200,33878,35805,38105,8819,532,latest
182564,30500,24400,30965,34154,34007,9500,147,latest
182634,47000,31900,36387,40671,NA,12750,88,latest
182670,109000,70300,61087,60804,75247,7867,108,latest
182704,18600,19400,NA,NA,NA,6333,151,latest
182722,20600,20200,NA,22119,NA,6333,77,latest
182795,37300,31600,40478,33216,41161,15460,223,latest
182829,55800,45600,47881,57918,64150,22704,1032,latest
182892,NA,NA,NA,NA,NA,9833,26,latest
182917,NA,NA,NA,NA,NA,NA,10,latest
182953,23600,NA,NA,NA,NA,6333,73,latest
182980,39700,27400,21466,29039,32882,15000,700,latest
182999,NA,NA,NA,NA,NA,NA,10,latest
183026,41700,33900,29640,38448,46819,7836,46459,latest
183035,NA,NA,NA,NA,NA,NA,NA,latest
183044,55800,45600,47881,57918,64150,22704,1032,latest
183062,38900,34700,46813,40065,49998,18865,316,latest
183071,55800,45600,47881,57918,64150,22704,1032,latest
183080,41300,31900,39734,51530,52174,16260,585,latest
183099,37000,33600,36103,44426,49442,9500,803,latest
183105,31300,27800,34340,27499,NA,9500,234,latest
183114,NA,27700,27288,46271,30793,11375,201,latest
183123,NA,30300,30645,34764,NA,9500,173,latest
183132,34000,31700,NA,39858,42201,9500,569,latest
183141,35700,29900,33309,34926,37969,6755,285,latest
183150,NA,29800,32716,33012,41809,8037,333,latest
183202,NA,NA,NA,NA,NA,9500,31,latest
183211,48300,35700,41401,43853,58232,20925,256,latest
183239,NA,NA,NA,NA,NA,26681,66,latest
183248,NA,NA,NA,NA,NA,16550,37,latest
183257,29100,29700,NA,40611,43763,7536,694,latest
183275,NA,NA,NA,NA,NA,NA,11,latest
183488,24200,29000,33701,33681,35357,10202,315,latest
183600,NA,NA,NA,NA,NA,NA,NA,latest
183655,29000,23300,25451,28222,31212,9269,392,latest
183725,27300,25000,29980,30422,33055,9332,1607,latest
183743,41200,29600,34173,37755,41688,8250,1432,latest
183789,38600,28500,32520,34199,37040,14645,2033,latest
183804,45400,26500,38037,48840,49386,NA,NA,latest
183822,36600,31300,35909,34267,42491,18750,538,latest
183859,35900,27700,31730,34166,36558,9500,580,latest
183877,36200,28100,30458,35105,39133,8188,400,latest
183910,46700,31000,37666,44891,45746,17500,272,latest
183938,33000,25800,27486,31804,34087,6500,663,latest
183974,38400,37100,40635,42746,49749,19408,206,latest
183983,NA,NA,42212,44944,44375,3445,46,latest
184056,27000,23600,27536,26082,29472,9104,3868,latest
184092,26100,22600,22691,25073,26681,9500,1798,latest
184180,42800,31900,37046,39135,43931,4500,398,latest
184205,34200,26700,29698,32953,36753,7171,1045,latest
184348,48400,35900,41015,53089,54087,19500,143,latest
184427,32100,25900,38167,37329,38688,9832,5199,latest
184481,33400,25000,28221,30793,34511,NA,NA,latest
184506,18800,15200,19288,22239,22156,7212,973,latest
184603,50000,38500,37367,44652,50904,19500,1230,latest
184612,44600,40800,39134,44469,53201,18750,532,latest
184694,50000,38500,37367,44652,50904,19500,1230,latest
184746,NA,26700,32331,32228,27453,7600,196,latest
184773,39600,32600,34533,42240,43531,16116,367,latest
184782,57300,38000,45595,48354,50773,17683,2336,latest
184791,34200,26700,29698,32953,36753,7171,1045,latest
184816,20200,19000,17990,19480,21086,6638,1305,latest
184959,39100,31100,36756,39615,41881,13771,411,latest
184968,NA,NA,63500,81308,94404,19949,54,latest
184995,32300,24300,26597,29900,31632,6000,512,latest
185129,42400,33800,41159,42468,47655,13808,1834,latest
185174,NA,NA,NA,NA,NA,NA,14,latest
185262,45000,34600,42132,47307,48164,17500,3066,latest
185396,32100,25900,38167,37329,38688,9832,5199,latest
185466,27100,27400,29057,24233,25038,6333,137,latest
185509,36300,26100,29726,35366,36313,8000,339,latest
185536,39300,28900,34001,38920,40885,5500,370,latest
185572,52600,40000,49308,56899,62343,26000,503,latest
185590,49000,36200,44464,52207,53283,17250,2953,latest
185679,64400,50300,64135,66229,70120,21000,77,latest
185721,30300,24700,31866,35290,34428,9500,369,latest
185758,NA,NA,NA,NA,NA,NA,NA,latest
185767,NA,NA,16077,16538,15137,6333,153,latest
185828,68600,56900,66804,75839,84283,17868,1356,latest
185873,37000,28700,32761,36842,39112,9000,534,latest
185970,21000,18200,17883,20192,19511,6333,88,latest
186016,23300,21900,23291,27393,26116,7167,374,latest
186034,31300,23900,28551,29881,33046,5500,277,latest
186052,31800,25400,31915,33663,33596,6333,649,latest
186122,NA,NA,NA,NA,NA,NA,NA,latest
186131,127400,71900,94150,94060,101981,5500,37,latest
186186,NA,NA,20524,NA,20891,NA,NA,latest
186201,50900,39900,51502,52836,54877,16471,727,latest
186274,18500,NA,20362,20664,19443,6333,165,latest
186283,50600,37100,48052,52324,49771,20500,567,latest
186371,73900,48800,54029,60167,63667,19500,7174,latest
186380,73900,48800,54029,60167,63667,19500,7174,latest
186399,73900,48800,54029,60167,63667,19500,7174,latest
186405,NA,NA,NA,NA,NA,NA,NA,latest
186423,NA,NA,NA,NA,NA,NA,NA,latest
186432,46100,33300,40067,44884,48737,14685,572,latest
186469,34800,24900,28755,29316,34743,8521,76,latest
186584,67400,51000,53373,55732,64110,18500,579,latest
186593,NA,NA,18723,18398,20344,6163,174,latest
186618,41900,37700,34033,38923,43813,14750,251,latest
186645,43400,31600,35545,38449,45067,6589,174,latest
186867,90300,63200,89012,88170,97827,23386,178,latest
186876,49200,35700,42135,46707,50163,15750,1491,latest
186900,NA,NA,NA,NA,NA,NA,NA,latest
187000,56600,41700,53507,66487,63754,12000,140,latest
187046,43400,40600,46179,53097,51889,7125,1486,latest
187134,54600,40800,57926,61333,63830,19278,321,latest
187198,35000,26700,30040,32821,36107,9003,716,latest
187444,46300,35400,42253,47430,48946,14250,2118,latest
187505,19300,18300,18841,20025,23011,6509,784,latest
187532,31300,24500,27123,30033,33161,5278,2418,latest
187596,21100,NA,19521,22491,22039,NA,NA,latest
187620,36400,26700,28842,29939,34343,10688,3605,latest
187639,29200,24300,27039,26342,28802,6107,192,latest
187648,30600,26000,29131,30503,32816,10752,910,latest
187666,30600,26000,29131,30503,32816,10752,910,latest
187745,NA,NA,17389,19937,26757,NA,NA,latest
187897,34400,28900,30858,34586,37525,9557,438,latest
187903,33700,26000,29915,28066,32015,6500,96,latest
187912,NA,NA,36390,48967,45550,NA,17,latest
187958,41700,29800,31857,34767,38120,14250,3680,latest
187967,57300,49900,49833,71024,66332,14000,167,latest
187976,41700,29800,31857,34767,38120,14250,3680,latest
187985,41700,29800,31857,34767,38120,14250,3680,latest
187994,36400,26700,28842,29939,34343,10688,3605,latest
188003,36400,26700,28842,29939,34343,10688,3605,latest
188021,36400,26700,28842,29939,34343,10688,3605,latest
188030,36400,26700,28842,29939,34343,10688,3605,latest
188049,41700,29800,31857,34767,38120,14250,3680,latest
188058,28600,23900,29931,29771,35878,6375,72,latest
188100,33000,26100,26188,30268,30923,7000,519,latest
188137,33100,27100,28296,30824,36220,10250,177,latest
188182,37800,34900,34911,37404,42504,15863,124,latest
188207,NA,NA,NA,NA,NA,NA,NA,latest
188216,23100,18500,19652,24144,25170,NA,NA,latest
188225,41700,29800,31857,34767,38120,14250,3680,latest
188261,NA,NA,NA,27881,28321,NA,17,latest
188289,NA,NA,20787,NA,NA,6333,48,latest
188304,33600,26700,26843,27513,32341,13973,582,latest
188340,56100,41800,52368,59328,62937,14250,552,latest
188429,61900,48600,63942,61840,68183,21250,665,latest
188438,32400,26700,30773,33974,38325,9500,603,latest
188517,23900,20500,23522,26056,27616,9500,12927,latest
188526,108100,90900,129131,129172,118800,25000,124,latest
188535,NA,NA,NA,NA,NA,NA,NA,latest
188580,NA,NA,NA,NA,NA,NA,NA,latest
188641,46700,34200,36748,40639,49470,15000,327,latest
188650,30200,21400,27285,29803,31857,9500,1223,latest
188669,NA,NA,NA,NA,NA,NA,NA,latest
188678,NA,18900,22242,20037,25291,12000,107,latest
188687,NA,NA,37693,44446,35253,10800,214,latest
188696,NA,NA,NA,NA,NA,NA,11,latest
188854,33900,19700,21163,22431,26120,12000,307,latest
188890,35100,27100,32679,33944,38315,9500,1116,latest
188915,NA,NA,NA,NA,NA,NA,NA,latest
188942,NA,NA,14012,NA,NA,NA,NA,latest
189015,NA,NA,NA,NA,NA,NA,NA,latest
189088,36400,33800,28927,26436,46177,18000,187,latest
189097,72400,53800,65373,77783,75337,15500,112,latest
189219,42700,27400,44770,42832,38914,6333,107,latest
189228,40300,29300,37234,37751,42373,18942,2005,latest
189255,NA,NA,NA,NA,NA,NA,33,latest
189273,NA,NA,NA,NA,NA,NA,NA,latest
189282,NA,NA,69589,89906,107768,18750,111,latest
189404,22800,NA,19831,19998,23850,6333,203,latest
189413,31900,24900,27641,31954,31787,6090,66,latest
189468,29500,16300,15756,19050,15975,6333,306,latest
189477,NA,NA,19815,16183,20108,3069,139,latest
189501,131600,NA,NA,NA,NA,NA,NA,latest
189547,31800,24300,30494,31752,34042,8081,1372,latest
189565,23900,20500,23522,26056,27616,9500,12927,latest
189583,23900,20500,23522,26056,27616,9500,12927,latest
189592,23900,20500,23522,26056,27616,9500,12927,latest
189705,45700,33700,43881,48779,49298,16775,258,latest
189714,NA,22000,26952,21475,20276,5827,199,latest
189811,NA,NA,60593,72877,64165,20000,378,latest
189839,30700,24100,29186,29744,35541,6205,584,latest
189848,37300,28800,36305,37861,42338,11234,198,latest
189857,33400,28800,19839,31515,30314,NA,NA,latest
189990,NA,NA,NA,NA,NA,5477,412,latest
190008,NA,NA,NA,NA,28800,NA,NA,latest
190044,72200,51100,64302,69591,84300,21039,238,latest
190053,31400,24800,29533,31298,35009,9500,176,latest
190071,NA,NA,NA,86425,97900,NA,27,latest
190080,NA,NA,NA,NA,NA,NA,NA,latest
190099,67300,NA,57757,54468,49596,8012,51,latest
190114,32900,26600,29517,38500,37652,20500,635,latest
190150,113500,76200,80180,85175,87231,23000,1017,latest
190169,32800,28600,34122,35256,35405,9500,116,latest
190239,20200,19000,17990,19480,21086,6638,1305,latest
190318,19300,17600,22198,21034,22056,6333,643,latest
190372,NA,NA,47066,46421,NA,12000,39,latest
190415,114500,87300,77511,81675,87878,8800,528,latest
190424,114500,87300,77511,81675,87878,8800,528,latest
190442,30200,24900,27104,31250,32047,8250,563,latest
190451,53500,46900,50932,68583,60255,14750,87,latest
190503,45800,35600,39723,42723,41758,11500,635,latest
190512,62000,45700,58113,63165,69837,9500,855,latest
190521,38400,27500,32316,37094,40069,6000,1297,latest
190530,36900,26200,33006,36011,39060,6500,563,latest
190549,47300,35300,45009,49492,54688,8500,1181,latest
190558,44700,31200,38444,43625,49217,6716,925,latest
190567,49800,35800,45443,52384,56211,9500,853,latest
190576,NA,49000,46498,49089,50828,10233,216,latest
190585,32900,26400,32419,34472,39343,6500,346,latest
190594,51600,38000,46259,53412,56013,8684,922,latest
190600,48400,32200,47348,49095,52141,8500,993,latest
190619,40200,27800,33470,36215,40568,5500,508,latest
190628,37600,27800,32461,36236,42596,4948,568,latest
190637,44300,34400,45559,49576,50500,7756,1850,latest
190646,36700,27800,34692,39485,41224,7365,808,latest
190655,43100,31300,40076,42178,45916,7227,824,latest
190664,50100,35700,41740,52356,55270,8011,992,latest
190673,41000,28200,32853,37594,43296,5844,446,latest
190682,NA,NA,NA,NA,NA,NA,NA,latest
190691,44500,32300,44288,47876,52143,7500,367,latest
190707,NA,NA,NA,NA,NA,NA,NA,latest
190716,46900,45800,46586,52738,55234,20500,390,latest
190725,39400,40400,44192,41451,50098,12500,339,latest
190752,NA,NA,NA,NA,NA,NA,NA,latest
190761,48200,39100,45941,50399,56272,17499,369,latest
190840,33700,27500,33810,33909,39025,5500,695,latest
190956,NA,NA,NA,NA,NA,NA,NA,latest
190983,48000,30500,45663,40721,47145,19500,128,latest
191083,32000,25500,29313,32125,33782,4999,1810,latest
191126,48200,38600,44436,48380,47754,12116,896,latest
191199,30700,24600,28521,31334,34673,9000,1064,latest
191205,36700,26900,27744,32519,40482,12265,109,latest
191241,59400,46400,60024,66719,67717,14500,674,latest
191302,31000,26000,31614,32403,37842,8666,313,latest
191311,45600,NA,43395,40279,54819,8233,30,latest
191320,NA,NA,NA,NA,NA,NA,NA,latest
191339,30100,25800,27826,31062,33331,6700,825,latest
191515,63400,NA,72441,55135,64807,15506,92,latest
191533,42200,33300,36801,50235,49042,14750,192,latest
191597,NA,NA,75590,88073,103393,14250,188,latest
191612,31700,22900,29288,31116,35710,6526,584,latest
191621,40700,29600,38067,36014,42406,14023,144,latest
191630,49200,42100,49203,59390,60035,21000,121,latest
191649,55500,40100,49576,55600,66350,18500,683,latest
191676,34900,31900,32801,39833,39292,17245,96,latest
191719,36300,27800,33914,35666,40889,6375,1239,latest
191728,28000,22000,33102,30472,30908,7785,752,latest
191931,60900,45100,46786,59705,73389,19435,404,latest
191940,NA,NA,36093,54184,NA,NA,NA,latest
191959,45800,NA,33148,55778,NA,12000,40,latest
191968,58000,34800,50112,53649,54343,19500,397,latest
191986,30800,24400,26561,30776,33270,6250,463,latest
192004,26900,21100,29858,30537,28555,NA,26,latest
192022,33100,26000,30639,32622,35876,8250,623,latest
192040,NA,NA,NA,NA,NA,NA,NA,latest
192110,NA,NA,20165,42700,NA,22523,32,latest
192165,NA,NA,NA,NA,NA,NA,NA,latest
192192,38400,32900,41270,43628,46880,21500,359,latest
192271,49900,40500,44385,51538,52191,18750,323,latest
192323,54100,38000,49450,47743,51542,16250,338,latest
192448,56400,39300,42067,47465,48149,20282,1682,latest
192484,22100,16200,22692,16688,17552,8051,69,latest
192509,23200,19100,18528,20944,22864,7400,25,latest
192624,NA,NA,NA,NA,NA,NA,NA,latest
192688,30700,24300,32334,35052,36678,12544,573,latest
192703,72400,53900,64035,75255,90779,19500,418,latest
192712,NA,NA,NA,NA,NA,27000,24,latest
192749,51400,39200,40744,51191,55986,21250,210,latest
192785,37200,34100,40685,45932,45081,14500,299,latest
192800,NA,NA,NA,50276,NA,14894,56,latest
192819,46900,42000,51857,64788,61831,20500,339,latest
192864,41200,34000,43158,34327,43071,16000,207,latest
192925,38100,29200,35269,37409,40127,9500,590,latest
192961,NA,NA,NA,NA,76555,16350,41,latest
192970,NA,NA,NA,NA,NA,NA,NA,latest
193016,39200,32600,36878,39173,44833,14901,2472,latest
193052,NA,NA,NA,NA,NA,NA,NA,latest
193061,NA,NA,NA,NA,NA,NA,NA,latest
193070,NA,NA,NA,NA,NA,NA,NA,latest
193186,NA,NA,NA,23413,22630,NA,NA,latest
193201,22400,19700,25011,31359,26195,12000,2068,latest
193247,NA,NA,NA,NA,56256,NA,NA,latest
193265,39100,32900,45274,40266,NA,7019,57,latest
193283,31300,25000,29202,30724,33413,7875,957,latest
193292,63000,52300,61872,66912,60212,25000,585,latest
193308,30900,25500,31692,34174,37484,12165,2831,latest
193326,31400,25400,28793,31636,33127,6762,3328,latest
193353,48000,36900,55382,54574,58026,21334,332,latest
193380,NA,NA,NA,NA,NA,NA,52,latest
193399,55700,41900,51769,52669,49217,18000,579,latest
193405,NA,NA,NA,NA,NA,NA,NA,latest
193478,41200,31300,37469,39081,44506,6919,1030,latest
193584,37500,35400,41668,50271,50113,21500,276,latest
193609,NA,NA,NA,NA,NA,NA,NA,latest
193654,52800,38400,40294,43035,50879,17250,691,latest
193672,NA,NA,27490,24467,33376,9500,31,latest
193751,NA,NA,NA,NA,NA,NA,NA,latest
193821,NA,NA,NA,NA,NA,NA,NA,latest
193830,NA,NA,NA,NA,NA,NA,NA,latest
193858,29200,25300,30306,35267,36217,7647,307,latest
193894,NA,NA,NA,NA,NA,NA,NA,latest
193900,76100,55200,68700,72007,79036,18389,2061,latest
193946,32300,26200,28953,32603,33984,6500,608,latest
193973,40900,31900,40181,46712,56482,19000,365,latest
193991,NA,NA,NA,NA,NA,6222,32,latest
194028,31100,25800,32174,31526,34749,9500,319,latest
194073,NA,NA,NA,NA,NA,NA,NA,latest
194091,76900,46200,49865,54439,54307,18000,550,latest
194116,NA,NA,39424,NA,61716,14250,47,latest
194161,33800,29500,32083,34170,41348,15113,412,latest
194189,NA,NA,NA,NA,NA,NA,NA,latest
194222,32800,26300,29799,31669,35602,5555,1548,latest
194240,35700,29500,33932,33931,42402,5784,727,latest
194259,NA,NA,NA,NA,NA,NA,30,latest
194310,67100,46900,54049,57855,65523,18000,1167,latest
194392,34600,28000,34928,36995,37013,13581,140,latest
194435,19800,17500,18428,19610,18691,6333,125,latest
194499,26000,19200,27535,26038,26766,12245,707,latest
194569,NA,NA,NA,35521,34141,NA,NA,latest
194578,47000,44400,38094,51359,49960,22274,238,latest
194657,NA,NA,NA,NA,NA,NA,NA,latest
194666,NA,NA,29185,18376,27415,NA,NA,latest
194693,NA,NA,NA,NA,NA,NA,NA,latest
194718,NA,NA,NA,NA,NA,NA,NA,latest
194736,NA,NA,NA,NA,NA,NA,NA,latest
194763,NA,NA,NA,NA,NA,NA,NA,latest
194824,86100,63900,77068,92827,100492,23250,321,latest
194958,38900,34000,41174,42599,44994,18750,262,latest
195003,62100,42400,49438,56509,59412,22243,1315,latest
195030,94700,49900,65672,67845,79139,18750,582,latest
195049,NA,NA,NA,NA,NA,NA,NA,latest
195058,40700,29800,37303,41721,41009,5500,239,latest
195067,22400,18300,18448,21734,21334,6222,1280,latest
195128,44900,33500,43112,47773,54270,19000,336,latest
195155,NA,NA,NA,NA,NA,NA,NA,latest
195164,46300,30300,43734,44671,48115,18500,177,latest
195173,46200,30900,41632,45512,50746,12059,408,latest
195191,NA,NA,65247,69656,75216,13183,86,latest
195216,54200,34600,44645,48670,64520,19500,153,latest
195234,40700,34400,40131,45257,48687,17500,520,latest
195243,45000,35800,39753,44442,55927,15429,177,latest
